ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros
281;5925.758;1149;1093;441;2575;319;121.6;37;0.714;0.76;4.17;2.11;1.40;0.51;0.61;0.37;0.26;8.90;1.21;jja;153.05;2.69;djf;312;0.124;0.070;0.611;0.000;0.000;0.022;3.83;3.61;0.73;0.15;0.85;0.78;0.93;0.50;0.47;0.057;0.08;0.431;0.364;0.205;0.124;0.017;sc;0.000;0.273;0.000;0.000;0.000;0.000;0.638;0.084;0.000;0.000;0.005;0.000;0.000;-12.0;0.057
282;71.268;577;588;132;708;175;18.8;305;0.506;0.45;3.38;2.27;1.63;0.67;0.95;0.31;0.12;12.15;1.20;jja;186.45;3.01;djf;231;0.537;0.000;0.403;0.000;0.000;0.051;4.27;3.90;0.79;0.23;0.98;0.78;1.36;0.39;0.49;0.122;0.07;0.376;0.370;0.254;0.075;0.013;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.029;0.971;0.000;0.000;0.000;0.000;0.000;-13.3;0.186
283;64.407;718;706;74;399;82;12.8;156;0.706;0.53;2.69;2.18;1.57;0.81;0.88;0.40;0.12;13.10;1.17;jja;196.40;3.18;djf;312;0.550;0.000;0.364;0.000;0.000;0.086;3.19;2.93;0.72;0.17;0.89;0.78;1.01;0.64;0.47;0.876;0.11;0.428;0.363;0.208;0.111;0.009;pa;0.000;0.101;0.893;0.000;0.000;0.000;0.000;0.000;0.000;0.006;0.000;0.000;0.000;-14.1;0.011
284;185.274;696;688;100;531;92;19.7;157;0.779;0.50;2.73;2.18;1.58;0.80;0.88;0.40;0.12;13.40;1.21;jja;195.95;3.20;djf;312;0.574;0.000;0.357;0.000;0.000;0.062;3.16;2.90;0.72;0.18;0.90;0.77;1.00;0.76;0.46;0.885;0.11;0.482;0.323;0.195;0.102;0.009;pa;0.000;0.262;0.677;0.000;0.000;0.000;0.000;0.000;0.000;0.062;0.000;0.000;0.000;-13.9;0.023
285;101.465;894;896;60;418;88;14.4;198;0.789;0.46;2.80;2.13;1.60;0.76;0.81;0.43;0.14;11.95;1.22;jja;194.05;3.12;djf;312;0.190;0.000;0.773;0.000;0.000;0.009;4.07;3.64;0.74;0.25;0.84;0.64;1.00;0.61;0.46;0.437;0.10;0.524;0.302;0.174;0.097;0.014;pa;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
286;267.371;774;808;149;772;128;32.8;207;0.563;0.47;2.80;2.18;1.60;0.78;0.87;0.41;0.13;12.50;1.23;jja;194.00;3.14;djf;312;0.332;0.000;0.648;0.000;0.000;0.009;3.99;3.63;0.74;0.22;0.85;0.68;1.00;0.80;0.45;0.701;0.11;0.564;0.269;0.168;0.098;0.011;pa;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
287;602.536;687;683;162;839;111;37.2;202;0.745;0.49;2.74;2.20;1.60;0.80;0.91;0.39;0.11;12.60;1.22;jja;195.20;3.18;djf;312;0.476;0.001;0.480;0.000;0.000;0.035;3.46;3.15;0.73;0.21;0.88;0.72;1.21;0.88;0.45;0.833;0.12;0.554;0.272;0.174;0.097;0.009;pa;0.000;0.082;0.886;0.000;0.000;0.000;0.000;0.007;0.000;0.025;0.000;0.000;0.000;-14.0;0.017
288;95.570;340;345;50;427;58;22.1;4;0.499;0.51;2.80;2.32;1.65;0.83;1.12;0.26;0.08;12.65;1.19;jja;196.60;3.22;NA;211;0.835;0.000;0.090;0.000;0.000;0.069;2.13;1.87;0.67;0.18;0.80;0.68;14.82;0.76;0.48;0.324;0.11;0.399;0.353;0.248;0.095;0.009;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;-15.0;0.190
289;78.989;837;845;76;463;105;11.6;176;0.861;0.49;2.85;2.17;1.61;0.76;0.85;0.43;0.14;12.60;1.25;NA;193.65;3.09;djf;312;0.303;0.000;0.625;0.000;0.000;0.007;4.10;3.76;0.75;0.20;0.87;0.73;1.01;0.55;0.43;0.550;0.09;0.652;0.221;0.127;0.063;0.016;pa;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
290;37.465;861;871;84;436;130;10.0;186;0.688;0.44;2.91;2.18;1.59;0.75;0.84;0.44;0.14;12.45;1.24;jja;192.50;3.07;djf;312;0.468;0.000;0.522;0.000;0.000;0.010;4.09;3.92;0.75;0.13;0.87;0.82;0.98;0.54;0.46;0.684;0.09;0.584;0.259;0.157;0.057;0.018;pa;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
291;302.347;688;725;193;817;121;36.4;191;0.539;0.48;2.77;2.21;1.62;0.80;0.93;0.39;0.12;12.65;1.24;jja;194.75;3.11;djf;312;0.433;0.000;0.518;0.000;0.000;0.030;3.72;3.44;0.74;0.19;0.86;0.73;3.57;0.66;0.44;0.734;0.10;0.594;0.251;0.155;0.074;0.012;pa;0.000;0.000;0.907;0.000;0.000;0.000;0.000;0.093;0.000;0.000;0.000;0.000;0.000;-14.2;0.027
292;87.993;512;520;128;599;134;16.4;186;0.644;0.52;2.59;2.27;1.64;0.88;1.05;0.30;0.09;12.85;1.22;jja;201.40;3.27;djf;242;0.566;0.000;0.407;0.000;0.000;0.026;3.55;3.26;0.75;0.20;0.92;0.76;1.88;1.05;0.43;0.756;0.13;0.632;0.216;0.152;0.091;0.006;pa;0.000;0.000;0.903;0.000;0.000;0.000;0.000;0.000;0.000;0.097;0.000;0.000;0.000;-13.8;0.031
293;165.137;712;714;186;835;147;20.9;177;0.692;0.59;2.57;2.24;1.68;0.87;0.94;0.35;0.12;13.20;1.23;jja;202.10;3.23;djf;312;0.273;0.000;0.703;0.000;0.000;0.011;4.41;3.93;0.77;0.27;0.89;0.66;0.99;0.58;0.44;0.656;0.09;0.588;0.262;0.150;0.080;0.014;pa;0.000;0.372;0.586;0.000;0.000;0.000;0.000;0.000;0.000;0.042;0.000;0.000;0.000;-13.9;0.019
294;118.082;1055;1065;215;1280;276;17.3;309;0.707;0.58;3.99;2.24;1.64;0.56;0.69;0.34;0.21;10.85;1.25;jja;167.55;2.80;djf;312;0.052;0.004;0.872;0.000;0.000;0.024;4.28;3.94;0.75;0.21;0.83;0.68;0.80;0.34;0.49;0.069;0.06;0.335;0.409;0.257;0.117;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
295;24.823;1116;1145;320;1258;342;7.5;346;0.752;0.37;3.97;2.15;1.68;0.54;0.64;0.34;0.22;10.55;1.27;jja;166.15;2.79;djf;312;0.053;0.075;0.659;0.000;0.031;0.000;3.70;3.50;0.72;0.12;0.80;0.76;0.68;0.31;0.48;0.040;0.05;0.350;0.422;0.228;0.141;0.020;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
296;318.629;989;938;264;1354;287;21.7;280;0.929;0.65;3.95;2.24;1.63;0.57;0.72;0.34;0.21;10.80;1.26;jja;167.05;2.80;djf;312;0.090;0.023;0.806;0.000;0.002;0.021;4.26;3.96;0.76;0.19;0.84;0.71;0.77;0.34;0.49;0.054;0.06;0.339;0.412;0.249;0.121;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
297;507.076;920;874;276;1477;296;31.7;293;0.803;0.77;3.92;2.25;1.63;0.57;0.76;0.33;0.20;10.80;1.28;jja;167.85;2.80;djf;312;0.113;0.016;0.811;0.000;0.001;0.018;4.40;4.08;0.76;0.20;0.85;0.71;0.80;0.34;0.49;0.055;0.06;0.345;0.418;0.236;0.126;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
298;98.285;706;681;155;909;260;10.6;285;1.057;0.70;3.75;2.28;1.63;0.61;0.89;0.31;0.17;11.80;1.24;jja;179.00;2.92;djf;312;0.313;0.000;0.668;0.000;0.000;0.018;4.71;4.39;0.80;0.23;0.90;0.73;0.74;0.52;0.49;0.096;0.08;0.348;0.427;0.224;0.122;0.017;sc;0.000;0.094;0.000;0.000;0.000;0.000;0.906;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.055
299;156.556;436;388;107;643;95;14.5;64;0.972;0.64;3.17;2.31;1.61;0.73;1.06;0.28;0.11;12.25;1.21;jja;188.50;3.07;djf;211;0.782;0.000;0.185;0.000;0.000;0.033;3.17;2.83;0.74;0.21;0.90;0.73;8.95;0.74;0.48;0.236;0.11;0.419;0.336;0.245;0.076;0.008;sm;0.000;0.000;0.000;0.000;0.000;0.000;0.027;0.973;0.000;0.000;0.000;0.000;0.000;-13.4;0.187
300;1116.963;689;637;307;1611;214;45.9;326;0.822;0.70;3.59;2.28;1.63;0.64;0.89;0.31;0.16;11.00;1.24;jja;175.65;2.87;djf;312;0.385;0.007;0.545;0.000;0.001;0.041;3.92;3.59;0.76;0.21;0.87;0.72;3.56;0.52;0.49;0.135;0.08;0.367;0.394;0.239;0.106;0.015;sc;0.000;0.020;0.000;0.000;0.000;0.000;0.638;0.342;0.000;0.000;0.000;0.000;0.000;-12.0;0.103
301;27.341;995;937;171;835;214;6.1;71;0.961;0.52;3.94;2.30;1.72;0.58;0.71;0.36;0.22;10.10;1.23;jja;165.65;2.75;djf;312;0.159;0.000;0.696;0.000;0.023;0.044;3.76;3.41;0.73;0.21;0.82;0.67;0.80;0.68;0.49;0.081;0.11;0.366;0.384;0.250;0.099;0.013;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
302;35.825;1035;969;207;1227;289;9.0;86;0.751;0.60;4.00;2.24;1.63;0.56;0.68;0.35;0.22;10.65;1.25;jja;166.65;2.77;djf;312;0.011;0.068;0.855;0.000;0.000;0.000;3.47;3.17;0.72;0.20;0.80;0.67;0.84;0.35;0.49;0.063;0.06;0.352;0.424;0.225;0.128;0.020;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
303;22.944;1013;994;119;575;215;6.9;268;0.782;0.45;3.84;2.30;1.67;0.60;0.71;0.37;0.19;11.50;1.22;jja;174.25;2.80;djf;312;0.136;0.000;0.792;0.000;0.000;0.042;4.33;4.02;0.76;0.19;0.85;0.72;0.81;0.32;0.49;0.076;0.05;0.328;0.403;0.270;0.120;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
304;202.746;929;912;199;1496;271;22.4;293;0.717;0.57;3.95;2.30;1.67;0.58;0.74;0.36;0.20;11.10;1.23;jja;169.25;2.77;djf;312;0.080;0.026;0.835;0.000;0.005;0.018;4.15;3.80;0.75;0.23;0.84;0.66;0.80;0.42;0.49;0.081;0.07;0.346;0.410;0.244;0.114;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
305;51.364;734;724;174;896;273;9.0;41;0.901;0.51;3.84;2.30;1.63;0.60;0.86;0.33;0.18;11.50;1.26;jja;175.90;2.84;djf;312;0.222;0.000;0.735;0.000;0.000;0.031;4.88;4.55;0.80;0.23;0.88;0.71;0.72;0.38;0.50;0.117;0.07;0.343;0.416;0.241;0.111;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
306;32.390;685;681;147;773;291;7.1;300;0.899;0.72;3.70;2.30;1.62;0.62;0.87;0.33;0.17;11.60;1.24;jja;177.15;2.83;djf;313;0.216;0.000;0.758;0.000;0.000;0.020;4.98;4.67;0.81;0.24;0.89;0.71;0.59;0.40;0.49;0.136;0.07;0.352;0.425;0.223;0.124;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.981;0.019;0.000;0.000;0.000;0.000;0.000;-11.8;0.063
307;324.119;831;838;227;1552;272;26.8;329;0.757;0.58;3.87;2.30;1.65;0.59;0.79;0.35;0.19;11.30;1.24;jja;171.05;2.77;djf;312;0.130;0.016;0.799;0.000;0.003;0.027;4.44;4.09;0.77;0.23;0.86;0.68;0.75;0.46;0.49;0.102;0.08;0.347;0.416;0.237;0.115;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.969;0.031;0.000;0.000;0.000;0.000;0.000;-11.8;0.064
308;17.946;607;617;83;440;188;6.3;69;0.760;0.58;3.37;2.29;1.62;0.68;0.97;0.29;0.14;11.90;1.24;jja;184.25;3.01;djf;231;0.546;0.000;0.443;0.000;0.000;0.011;4.66;4.34;0.81;0.19;0.92;0.79;1.85;0.32;0.47;0.115;0.06;0.409;0.388;0.202;0.065;0.013;sm;0.000;0.009;0.000;0.000;0.000;0.000;0.000;0.991;0.000;0.000;0.000;0.000;0.000;-15.0;0.188
309;126.003;572;559;131;785;203;15.7;355;0.806;0.56;3.49;2.29;1.63;0.66;0.98;0.30;0.14;11.85;1.23;jja;181.00;2.94;djf;231;0.541;0.000;0.418;0.000;0.000;0.041;4.49;4.18;0.80;0.20;0.92;0.78;1.15;0.38;0.48;0.140;0.07;0.387;0.383;0.229;0.077;0.014;sm;0.000;0.001;0.000;0.000;0.000;0.000;0.410;0.589;0.000;0.000;0.000;0.000;0.000;-12.2;0.137
310;168.347;509;505;159;850;168;25.7;14;0.569;0.60;3.36;2.31;1.63;0.69;1.03;0.30;0.13;12.05;1.22;jja;182.60;2.95;djf;231;0.580;0.000;0.364;0.000;0.000;0.053;4.08;3.75;0.78;0.20;0.90;0.76;3.55;0.50;0.48;0.169;0.08;0.392;0.372;0.236;0.074;0.012;sm;0.000;0.009;0.000;0.000;0.000;0.000;0.307;0.685;0.000;0.000;0.000;0.000;0.000;-12.3;0.149
311;599.042;659;635;273;1659;212;44.3;344;0.623;0.58;3.60;2.31;1.64;0.64;0.90;0.33;0.16;11.25;1.25;jja;176.15;2.86;djf;312;0.358;0.009;0.571;0.000;0.002;0.045;4.11;3.77;0.77;0.22;0.87;0.70;2.59;0.53;0.49;0.147;0.09;0.366;0.396;0.238;0.097;0.014;sc;0.000;0.011;0.000;0.000;0.000;0.000;0.636;0.353;0.000;0.000;0.000;0.000;0.000;-12.0;0.105
312;11.225;751;732;110;531;137;4.7;348;0.802;0.49;2.54;2.25;1.68;0.89;0.92;0.36;0.12;13.20;1.22;jja;203.20;3.26;djf;312;0.257;0.000;0.743;0.000;0.000;0.001;4.53;4.02;0.78;0.31;0.88;0.60;1.00;0.65;0.48;0.722;0.11;0.450;0.350;0.200;0.123;0.013;mt;0.000;0.909;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.091;0.000;0.000;0.000;-13.8;0.029
313;215.871;673;674;171;810;129;22.1;135;0.749;0.46;2.53;2.26;1.68;0.89;0.99;0.40;0.12;13.20;1.21;jja;203.60;3.24;djf;312;0.449;0.000;0.519;0.000;0.000;0.023;3.81;3.40;0.74;0.25;0.89;0.67;0.93;0.65;0.47;0.676;0.11;0.444;0.355;0.201;0.125;0.011;mt;0.000;0.856;0.027;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;-13.7;0.034
314;94680.673;826;587;571;3784;151;533.9;87;0.650;0.57;3.42;2.22;1.51;0.65;0.78;0.31;0.15;5.30;1.16;jja;149.00;2.87;djf;211;0.435;0.052;0.366;0.003;0.007;0.054;3.16;2.86;0.70;0.20;0.85;0.70;8.44;0.96;0.47;0.328;0.13;0.468;0.316;0.217;0.103;0.015;sc;0.000;0.183;0.054;0.001;0.001;0.000;0.266;0.261;0.015;0.210;0.001;0.002;0.006;-11.7;0.125
315;95.289;400;349;129;684;110;13.4;13;0.824;0.57;3.15;2.38;1.65;0.76;1.17;0.31;0.12;11.90;1.21;jja;186.60;3.00;djf;242;0.808;0.000;0.174;0.000;0.000;0.018;3.39;2.96;0.75;0.22;0.91;0.73;5.25;1.07;0.48;0.216;0.15;0.376;0.380;0.244;0.113;0.007;sm;0.000;0.006;0.000;0.000;0.000;0.000;0.153;0.840;0.000;0.000;0.000;0.000;0.000;-12.6;0.169
316;37.156;451;432;116;598;127;11.4;16;0.606;0.66;3.14;2.35;1.67;0.75;1.11;0.32;0.13;12.15;1.22;jja;187.00;2.99;djf;231;0.646;0.000;0.311;0.000;0.000;0.043;4.05;3.69;0.78;0.21;0.92;0.75;3.12;1.22;0.48;0.194;0.16;0.388;0.371;0.241;0.132;0.006;sm;0.000;0.276;0.000;0.000;0.000;0.000;0.270;0.454;0.000;0.000;0.000;0.000;0.000;-12.4;0.105
317;285.944;369;328;115;724;100;24.2;7;0.787;0.49;2.91;2.40;1.69;0.82;1.22;0.30;0.11;11.85;1.21;jja;191.20;3.06;djf;211;0.750;0.000;0.221;0.000;0.000;0.029;3.14;2.78;0.73;0.21;0.87;0.70;6.21;0.98;0.48;0.255;0.14;0.390;0.363;0.247;0.095;0.006;sm;0.000;0.115;0.024;0.000;0.000;0.000;0.107;0.754;0.000;0.000;0.000;0.000;0.000;-12.8;0.151
318;42.272;830;814;177;845;285;7.9;18;0.928;0.49;3.77;2.34;1.66;0.62;0.81;0.36;0.19;11.80;1.22;jja;176.45;2.82;djf;312;0.135;0.000;0.843;0.000;0.000;0.000;4.87;4.54;0.79;0.25;0.87;0.68;0.67;0.38;0.50;0.106;0.07;0.345;0.418;0.238;0.115;0.019;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
319;144.661;753;723;180;931;259;15.3;17;0.888;0.52;3.60;2.32;1.64;0.64;0.86;0.35;0.17;12.15;1.23;jja;178.70;2.85;djf;313;0.309;0.000;0.658;0.000;0.000;0.020;4.74;4.46;0.80;0.22;0.89;0.72;0.69;0.42;0.50;0.122;0.07;0.345;0.411;0.244;0.116;0.018;sc;0.000;0.006;0.000;0.000;0.000;0.000;0.994;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
320;289.549;656;634;194;1010;238;27.9;35;0.687;0.53;3.34;2.35;1.66;0.70;0.94;0.34;0.15;12.10;1.23;jja;183.30;2.91;djf;313;0.391;0.000;0.575;0.000;0.000;0.027;4.69;4.38;0.80;0.23;0.90;0.73;0.79;0.60;0.49;0.146;0.09;0.365;0.396;0.239;0.115;0.015;sc;0.000;0.035;0.000;0.000;0.000;0.000;0.905;0.060;0.000;0.000;0.000;0.000;0.000;-11.8;0.066
321;92.002;301;287;53;386;65;14.4;12;0.752;0.32;2.54;2.45;1.74;0.96;1.36;0.29;0.10;13.25;1.23;jja;205.65;3.29;djf;211;0.817;0.000;0.150;0.000;0.000;0.033;2.47;2.21;0.68;0.19;0.80;0.67;12.90;0.85;0.48;0.283;0.14;0.398;0.347;0.255;0.058;0.005;sm;0.000;0.038;0.000;0.000;0.000;0.000;0.009;0.952;0.000;0.000;0.000;0.000;0.000;-13.8;0.182
322;48.434;627;636;128;654;186;6.8;106;1.151;0.62;2.48;2.25;1.72;0.91;1.06;0.45;0.11;13.70;1.21;jja;206.65;3.21;djf;312;0.318;0.000;0.649;0.000;0.000;0.029;4.28;3.73;0.76;0.28;0.87;0.62;0.81;0.68;0.47;0.665;0.11;0.436;0.362;0.202;0.140;0.009;mt;0.000;0.905;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.095;0.000;0.000;0.000;-13.8;0.030
323;95836.573;822;585;569;3787;151;543.8;85;0.642;0.56;3.41;2.23;1.52;0.65;0.79;0.31;0.15;5.35;1.19;jja;148.85;2.87;djf;211;0.437;0.051;0.366;0.003;0.007;0.054;3.16;2.86;0.70;0.20;0.85;0.70;8.40;0.96;0.47;0.328;0.13;0.467;0.316;0.217;0.103;0.015;sc;0.000;0.185;0.054;0.001;0.001;0.000;0.266;0.263;0.015;0.207;0.001;0.002;0.006;-11.7;0.125
324;163.301;383;361;97;491;85;16.7;353;0.864;0.42;2.14;2.45;1.77;1.14;1.40;0.35;0.08;14.70;1.20;jja;222.45;3.55;djf;211;0.515;0.000;0.419;0.000;0.000;0.054;3.02;2.59;0.71;0.28;0.83;0.58;3.14;0.76;0.47;0.467;0.12;0.421;0.356;0.223;0.108;0.008;mt;0.000;0.600;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;-14.3;0.082
325;102.860;832;815;192;914;308;10.5;47;1.095;0.59;3.70;2.37;1.67;0.64;0.83;0.38;0.18;12.05;1.22;jja;177.40;2.81;djf;312;0.074;0.000;0.870;0.000;0.000;0.008;4.57;4.14;0.78;0.28;0.86;0.62;0.63;0.39;0.49;0.099;0.07;0.357;0.428;0.215;0.122;0.020;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
326;51.581;905;860;209;1170;292;9.5;37;0.850;0.65;3.64;2.34;1.72;0.64;0.78;0.40;0.20;11.05;1.21;jja;171.70;2.78;djf;312;0.102;0.003;0.841;0.000;0.000;0.027;4.04;3.61;0.74;0.28;0.82;0.58;0.70;0.37;0.49;0.069;0.06;0.336;0.412;0.252;0.119;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
327;103.618;849;803;213;1246;287;15.4;34;0.746;0.67;3.58;2.36;1.70;0.66;0.82;0.41;0.19;11.45;1.23;jja;174.35;2.78;djf;312;0.121;0.001;0.824;0.000;0.000;0.032;4.13;3.68;0.75;0.28;0.82;0.59;0.74;0.50;0.48;0.080;0.08;0.345;0.424;0.231;0.123;0.017;sc;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;-11.8;0.060
328;343.264;777;750;208;1374;296;27.2;13;0.769;0.62;3.52;2.37;1.68;0.67;0.87;0.39;0.18;12.10;1.25;jja;179.20;2.83;djf;312;0.090;0.000;0.855;0.000;0.000;0.028;4.57;4.14;0.78;0.29;0.86;0.61;0.68;0.48;0.49;0.110;0.08;0.350;0.427;0.223;0.119;0.018;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.988;0.012;0.000;0.000;0.000;0.000;0.000;-11.8;0.062
329;41.208;719;684;148;860;271;7.5;355;0.970;0.34;2.85;2.43;1.77;0.85;1.00;0.40;0.13;13.45;1.26;NA;199.45;3.10;djf;313;0.095;0.000;0.870;0.000;0.000;0.005;4.51;4.06;0.77;0.31;0.85;0.58;0.59;0.52;0.49;0.141;0.08;0.348;0.423;0.230;0.120;0.017;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.975;0.025;0.000;0.000;0.000;0.000;0.000;-11.8;0.063
330;90.844;756;737;174;999;293;17.0;8;0.633;0.52;3.10;2.42;1.73;0.78;0.94;0.40;0.15;13.15;1.26;NA;192.30;2.99;djf;313;0.090;0.000;0.882;0.000;0.000;0.006;4.91;4.44;0.79;0.32;0.87;0.59;0.60;0.38;0.49;0.132;0.07;0.351;0.423;0.226;0.119;0.020;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.935;0.065;0.000;0.000;0.000;0.000;0.000;-11.8;0.068
331;216.332;677;653;171;1020;241;17.7;358;0.937;0.46;2.91;2.42;1.74;0.83;1.01;0.39;0.14;13.20;1.27;jja;196.70;3.06;djf;313;0.224;0.000;0.735;0.000;0.000;0.026;4.75;4.35;0.79;0.29;0.88;0.64;0.70;0.43;0.49;0.151;0.07;0.350;0.407;0.242;0.107;0.017;sc;0.000;0.000;0.000;0.000;0.000;0.000;0.786;0.214;0.000;0.000;0.000;0.000;0.000;-11.9;0.088
332;729.386;695;667;213;1440;257;40.6;11;0.750;0.54;3.17;2.40;1.70;0.76;0.95;0.38;0.15;12.45;1.25;jja;187.65;2.93;djf;313;0.201;0.000;0.744;0.000;0.000;0.036;4.60;4.20;0.79;0.28;0.87;0.64;0.87;0.48;0.49;0.140;0.08;0.352;0.415;0.233;0.110;0.017;sc;0.000;0.006;0.000;0.000;0.000;0.000;0.778;0.216;0.000;0.000;0.000;0.000;0.000;-11.9;0.088
333;828.006;646;634;241;1514;231;56.6;12;0.573;0.54;3.05;2.41;1.71;0.79;1.00;0.37;0.14;12.35;1.25;jja;189.70;2.98;djf;313;0.246;0.000;0.672;0.000;0.000;0.064;4.23;3.87;0.77;0.27;0.86;0.64;2.92;0.51;0.49;0.141;0.08;0.355;0.413;0.231;0.109;0.016;sc;0.000;0.005;0.000;0.000;0.000;0.000;0.685;0.310;0.000;0.000;0.000;0.000;0.000;-12.0;0.100
334;77.753;872;883;61;353;84;18.7;101;0.533;0.43;2.88;2.15;1.58;0.75;0.85;0.47;0.14;12.15;1.23;jja;191.95;3.05;djf;312;0.407;0.000;0.548;0.000;0.000;0.013;3.79;3.52;0.74;0.19;0.85;0.72;1.02;0.55;0.44;0.599;0.09;0.620;0.240;0.141;0.063;0.017;pa;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
335;268.822;709;696;92;507;81;28.4;78;0.650;0.44;2.67;2.18;1.56;0.82;0.99;0.47;0.11;12.75;1.19;jja;196.20;3.09;djf;312;0.608;0.000;0.363;0.000;0.000;0.028;3.15;2.88;0.71;0.19;0.85;0.72;1.03;0.47;0.38;0.832;0.07;0.764;0.155;0.081;0.039;0.015;pa;0.000;0.075;0.925;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
336;622.426;752;743;107;531;91;29.3;78;0.960;0.47;2.73;2.18;1.58;0.80;0.95;0.48;0.12;11.85;1.20;jja;194.95;3.06;djf;312;0.486;0.000;0.476;0.000;0.000;0.029;3.45;3.12;0.72;0.21;0.85;0.70;1.02;0.50;0.40;0.767;0.07;0.702;0.192;0.106;0.048;0.015;pa;0.000;0.134;0.866;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
337;32.811;803;800;38;208;61;9.1;51;0.713;0.48;2.74;2.20;1.64;0.80;0.93;0.53;0.12;12.95;1.19;NA;199.05;3.11;djf;312;0.457;0.000;0.528;0.000;0.000;0.015;3.59;3.22;0.73;0.21;0.86;0.70;1.00;0.65;0.45;0.553;0.11;0.493;0.326;0.181;0.125;0.010;mt;0.000;0.834;0.166;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-14.1;0.010
